Distancia_km,Cantidad_Productos,Hora_Pedido,Dia_Semana,Tipo_Transporte,Clima,Trafico,Tiempo_Entrega
5.4461426005440555,158,6,0,Moto,Lluvia,Alto,62.25066096608501
10.604160258548114,44,12,0,Moto,Soleado,Moderado,40.90642074784584
4.216147156616465,184,14,0,Moto,Soleado,Moderado,61.80175419946047
16.94118620749995,71,20,1,Moto,Soleado,Moderado,54.54542719957959
20.045187194784617,18,16,0,Camion,Lluvia,Moderado,40.207851292984946
14.2961025569209,84,15,0,Moto,Lluvia,Moderado,55.859740859868066
41.608147948444546,79,14,1,Moto,Soleado,Moderado,62.878627857474225
18.480914007985876,86,16,0,Moto,Soleado,Moderado,59.051764815524955
14.765790974681657,167,1,1,Moto,Lluvia,Alto,69.40918507907525
27.592108074754176,42,11,0,Moto,Lluvia,Moderado,48.5149457707642
7.9052870247644694,182,2,1,Moto,Lluvia,Moderado,68.67464871789249
40.407652056947944,124,8,0,Camion,Soleado,Moderado,68.49598260227144
4.652981540408771,40,5,0,Moto,Soleado,Moderado,44.75108205467144
49.45745989442545,20,5,1,Moto,Lluvia,Moderado,51.966276055495406
48.849994695546215,126,6,0,Moto,Lluvia,Alto,74.45456078745491
10.747068495174449,96,7,1,Moto,Lluvia,Moderado,55.04592988496481
1.2705847490565176,125,2,0,Camion,Soleado,Alto,49.4644829780248
40.95760999428688,42,24,1,Moto,Lluvia,Alto,65.11999584574247
45.64600984854424,89,14,0,Camion,Soleado,Alto,62.75740024944278
46.72145124400848,87,21,1,Camion,Lluvia,Moderado,77.51586746798187
48.79224698761144,5,5,1,Moto,Lluvia,Moderado,45.70912558474576
4.628187944970428,50,10,0,Moto,Soleado,Moderado,48.456642521251564
18.564820698669458,41,2,0,Moto,Soleado,Alto,40.45084044656247
6.677584916741456,94,15,1,Camion,Lluvia,Alto,58.65871748148218
44.29206786790408,167,5,1,Camion,Lluvia,Moderado,80.48226518248408
41.541608214550447,57,10,1,Moto,Lluvia,Moderado,51.72751795105889
17.214004217779812,185,7,0,Camion,Soleado,Alto,67.2250640405784
4.114459164015158,165,22,1,Moto,Lluvia,Moderado,68.94284248295009
16.24814476406745,145,9,1,Moto,Lluvia,Alto,72.46627840585444
16.944982779410604,144,9,1,Moto,Soleado,Moderado,62.401965286952866
46.75070274856514,51,22,0,Moto,Lluvia,Alto,55.98844774017594
42.240416096405444,106,2,0,Moto,Lluvia,Moderado,62.277144815271864
44.47442448624,146,14,0,Moto,Lluvia,Moderado,67.85289182644406
24.148541442945514,184,18,1,Moto,Lluvia,Alto,84.05726021750898
6.860118050976784,11,20,1,Moto,Soleado,Moderado,44.9010022087595
45.948994574926754,150,20,0,Moto,Lluvia,Alto,77.10841262711012
48.27846748222797,98,8,0,Moto,Lluvia,Moderado,71.29474888111197
28.502582680905416,99,12,0,Moto,Lluvia,Alto,58.812847945541896
48.77749181777449,149,8,0,Moto,Lluvia,Moderado,66.91849174411405
25.195984221855145,188,20,1,Moto,Lluvia,Moderado,85.2178755499622
26.61490864971771,96,11,0,Camion,Lluvia,Alto,62.76649712562668
21.94950989956894,106,14,0,Camion,Lluvia,Alto,54.668457008060724
2.245547210460664,144,4,1,Camion,Soleado,Moderado,54.18410185664124
6.286679922671918,166,5,1,Camion,Lluvia,Moderado,68.41591522412271
2.540040098649978,1,12,0,Moto,Lluvia,Alto,45.425907494460676
42.18411015192524,46,12,0,Camion,Soleado,Moderado,52.451044092275294
16.404444072740007,88,24,0,Camion,Lluvia,Moderado,50.78719004154246
25.919964867070446,171,5,0,Camion,Lluvia,Moderado,78.74879461482646
45.47075722247856,22,14,1,Moto,Lluvia,Moderado,51.427491752454046
14.215419228294872,4,10,0,Moto,Lluvia,Moderado,42.40440185121986
21.108764228745858,142,12,0,Camion,Lluvia,Moderado,70.61427848702442
48.022005788609484,140,11,0,Moto,Lluvia,Moderado,75.46890408987515
12.2111101090895,61,15,0,Camion,Lluvia,Alto,42.845475570419416
4.772015581610857,160,5,1,Moto,Lluvia,Alto,69.54402420585477
15.197821192774644,48,8,0,Moto,Lluvia,Alto,50.421040000804624
8.899844075446217,46,16,1,Moto,Lluvia,Moderado,49.61444272295244
46.55518496478608,170,19,0,Moto,Lluvia,Moderado,78.07920495044402
40.59789859865644,144,15,0,Moto,Soleado,Alto,64.78188585848184
42.04678406901075,41,11,0,Moto,Soleado,Moderado,51.501702164758186
44.701568919198166,154,17,1,Moto,Lluvia,Moderado,71.96154474604257
40.47994176805661,149,8,1,Camion,Soleado,Alto,75.22796548248497
10.141942885415756,110,2,0,Camion,Lluvia,Moderado,51.98947979250215
44.74549092600891,41,9,1,Camion,Lluvia,Moderado,54.98156486747624
27.427769854866884,199,10,1,Camion,Lluvia,Moderado,87.2910474988447
40.564567604049066,57,1,0,Moto,Lluvia,Moderado,51.557498006619426
44.90847469625117,174,7,1,Moto,Lluvia,Moderado,85.47958059276595
16.58217027462144,124,19,1,Moto,Lluvia,Moderado,64.26142924694675
6.492544401856161,86,10,1,Moto,Soleado,Moderado,51.100486778702404
12.168822964555142,176,17,1,Camion,Soleado,Moderado,70.24058826792461
21.92828164268656,64,19,1,Moto,Lluvia,Moderado,52.25419518655475
41.08272454020216,49,6,0,Moto,Lluvia,Moderado,60.22809542576747
44.175798579560826,148,14,0,Moto,Soleado,Moderado,62.91281987912445
1.4406544960284446,198,6,0,Moto,Lluvia,Moderado,77.05804155186004
26.026617826400722,194,0,1,Moto,Lluvia,Moderado,69.04625264648444
21.45414915429017,187,11,0,Moto,Soleado,Alto,77.7140995951125
11.884282714065782,164,0,1,Camion,Soleado,Alto,65.99271740497745
6.874402999450457,27,2,0,Camion,Soleado,Moderado,46.26424707111604
17.54414449877777,184,1,1,Moto,Soleado,Moderado,72.57510452814424
47.20257549171444,198,2,1,Moto,Lluvia,Alto,88.40824472797871
16.846944669017007,81,4,1,Moto,Lluvia,Alto,54.74450622757464
26.420740465424948,181,14,0,Moto,Soleado,Moderado,75.79514040487428
45.44792898586471,107,22,1,Moto,Lluvia,Moderado,64.02492597188445
18.817850516585406,188,17,0,Moto,Lluvia,Moderado,68.5490446088655
48.61742205442707,189,22,1,Camion,Lluvia,Moderado,76.62460602086808
48.15991745216445,46,4,1,Camion,Lluvia,Moderado,57.49676488699871
14.447442495442844,85,14,0,Camion,Lluvia,Moderado,62.199477124474226
25.465176788726888,155,15,0,Moto,Lluvia,Moderado,62.81571276245197
15.744047181021714,169,7,1,Moto,Lluvia,Alto,81.2881924445094
14.957184224495914,28,24,1,Camion,Lluvia,Alto,46.46142657114946
2.8074604204721067,16,20,1,Moto,Lluvia,Moderado,48.588444067786905
40.868652465014945,45,7,0,Moto,Lluvia,Alto,49.61058996241477
25.641272148214214,164,6,1,Camion,Soleado,Moderado,70.6889788598241
4.522458811249478,184,5,1,Moto,Lluvia,Moderado,64.02572859225458
14.65467674759496,99,6,1,Moto,Lluvia,Alto,47.58680075186775
45.50502841246604,147,22,1,Moto,Soleado,Moderado,79.88558671551944
12.74854264268165,185,18,0,Moto,Lluvia,Moderado,72.24284898447146
8.099848742469942,122,21,0,Camion,Soleado,Moderado,54.15484497429215
24.98418525460059,161,21,0,Moto,Lluvia,Moderado,77.82698840588775
49.29687225141944,24,0,0,Moto,Lluvia,Moderado,49.86404424867844
12.86070840406452,119,12,1,Moto,Lluvia,Alto,64.56442677928185
44.94464182288805,64,6,1,Moto,Soleado,Alto,51.155745840262244
48.41946115110716,70,0,0,Camion,Lluvia,Moderado,61.14682280540761
12.644249655627584,150,9,1,Moto,Soleado,Moderado,71.87912697402527
46.68260108198112,195,12,1,Camion,Soleado,Alto,84.76449477165147
19.021474504244407,80,4,1,Moto,Soleado,Moderado,50.855944751481466
41.982985699085494,59,6,0,Moto,Lluvia,Moderado,54.576194495146404
42.04295582728484,154,5,0,Moto,Soleado,Moderado,70.6404859647588
27.252959519664165,17,5,0,Camion,Soleado,Moderado,47.724577666454214
5.424198742666007,49,20,1,Moto,Soleado,Moderado,40.24472819172145
41.92982228487266,77,10,1,Moto,Lluvia,Moderado,74.47978882624149
16.718224184615056,92,22,1,Moto,Soleado,Alto,56.21141761499544
10.149407009592857,167,8,0,Camion,Soleado,Moderado,66.572194454997
2.997981946184442,24,21,0,Moto,Lluvia,Moderado,46.44560409467644
29.95475421622485,166,6,0,Moto,Soleado,Alto,74.02024641944055
44.20065474027184,88,8,0,Moto,Soleado,Alto,66.07000152519056
1.8128046174649514,185,22,1,Moto,Lluvia,Moderado,77.27454409471861
26.092559856664767,44,5,1,Camion,Soleado,Moderado,55.762494778752724
12.09829298469896,46,18,0,Moto,Soleado,Moderado,41.98649894047894
42.61446674006404,99,14,0,Moto,Lluvia,Moderado,70.16684808214758
9.54495502124458,70,0,1,Camion,Lluvia,Alto,44.071581204514144
44.85594916702084,122,15,1,Moto,Soleado,Moderado,61.774259754211914
19.950041968726442,124,8,0,Moto,Lluvia,Alto,47.65142022051605
46.89976944809999,80,22,0,Camion,Soleado,Alto,61.41919840966408
7.74852626415467,45,14,0,Moto,Lluvia,Moderado,47.8241642697467
17.712251201462667,154,18,1,Moto,Soleado,Alto,69.44618401989672
6.560202540788865,149,9,1,Moto,Lluvia,Moderado,56.064754295244086
46.40998729564958,180,15,1,Moto,Soleado,Moderado,97.90458016081704
44.98962841566807,154,2,1,Camion,Lluvia,Alto,74.4569578668108
14.649149758042624,41,18,1,Camion,Lluvia,Moderado,48.671848475862426
44.44921825567477,85,12,0,Moto,Soleado,Moderado,55.59691426074791
41.04488780985958,45,14,0,Camion,Lluvia,Moderado,59.07410816470771
28.204849768474652,115,6,0,Camion,Lluvia,Moderado,54.6144910441554
26.952878449444418,67,1,0,Moto,Lluvia,Moderado,52.884970005569645
12.850762254122144,76,14,0,Moto,Lluvia,Alto,44.47914208461205
5.562045622489061,40,22,1,Moto,Lluvia,Moderado,46.282945654452755
44.96457214971401,174,22,0,Camion,Lluvia,Moderado,85.60945697564959
45.120484801004194,182,16,0,Moto,Lluvia,Moderado,82.51965447148054
42.02197140649014,41,12,0,Moto,Soleado,Alto,49.01282614800129
17.612459761486444,120,1,1,Moto,Lluvia,Moderado,51.04462298779899
18.111269156020484,81,4,0,Moto,Soleado,Moderado,52.22944744045792
46.57182826464174,48,4,1,Moto,Soleado,Alto,49.578459980500554
44.95840274767628,100,2,0,Moto,Lluvia,Alto,61.64252101814852
44.46724478899075,164,14,0,Camion,Soleado,Alto,86.22501284811674
49.21490174702457,172,10,1,Moto,Soleado,Alto,79.80261024219515
42.4595506615601,57,7,0,Moto,Soleado,Alto,49.240418004646746
5.122858284757494,66,22,0,Moto,Soleado,Alto,52.94472224010022
8.919806990646076,40,8,1,Moto,Lluvia,Alto,41.04974290722596
45.029155247826885,10,15,0,Moto,Soleado,Moderado,41.52548161048729
40.715024924419908,61,2,1,Moto,Soleado,Moderado,48.84144465985167
1.4506555292148526,191,9,1,Moto,Soleado,Moderado,56.469776204645044
5.972105600445574,46,0,1,Moto,Soleado,Moderado,44.72517264454804
44.511586686294744,54,8,1,Moto,Lluvia,Alto,45.159291996757624
1.2480176084647157,97,15,1,Camion,Lluvia,Moderado,46.06457147875818
8.879594519457444,194,8,0,Moto,Lluvia,Moderado,70.14657061704902
27.88795567896272,4,11,0,Moto,Lluvia,Moderado,46.60544668499654
44.90286468694197,184,0,0,Moto,Lluvia,Alto,80.18474166620119
42.94610171562742,54,15,1,Moto,Lluvia,Alto,50.4441477484008
11.98919616456744,111,7,0,Moto,Lluvia,Moderado,50.59294525028759
45.896781846029256,91,14,1,Moto,Lluvia,Moderado,64.51944045126941
12.625205287444204,89,14,0,Camion,Soleado,Moderado,40.54904208248454
16.944585209804117,64,9,1,Camion,Lluvia,Moderado,54.29924676017242
47.578078850784186,119,0,1,Moto,Lluvia,Moderado,74.02595927892442
42.84201205441452,92,5,0,Camion,Lluvia,Moderado,64.41866964222554
42.61194711421472,150,8,0,Camion,Lluvia,Moderado,66.46080476807644
44.224041722716826,154,18,0,Camion,Soleado,Moderado,75.24848478612428
28.847121564448108,81,21,1,Camion,Lluvia,Alto,59.78602464267079
5.5900646245765415,59,15,0,Moto,Lluvia,Alto,52.284574248441725
19.018074449912244,185,18,1,Moto,Lluvia,Moderado,75.60106025740774
14.994916016404547,182,10,0,Moto,Lluvia,Moderado,77.47095404427276
12.955492525575096,44,20,1,Moto,Lluvia,Alto,49.772792485742116
48.677517182869845,180,10,1,Moto,Lluvia,Moderado,84.40521086269054
20.26178850867126,76,14,0,Camion,Lluvia,Alto,65.5244249497195
44.71028120467855,144,6,0,Camion,Lluvia,Moderado,68.18841452417486
41.92579267486588,101,11,0,Moto,Soleado,Moderado,58.5456092127604
49.945754874540774,125,19,1,Moto,Lluvia,Moderado,75.41658509480774
25.629217562154412,16,19,1,Camion,Soleado,Alto,44.055607456469265
29.268290446691597,55,22,0,Moto,Lluvia,Alto,47.74660414425991
25.14446699712444,189,4,0,Moto,Soleado,Alto,79.47290285629547
10.56690640210418,95,0,0,Camion,Lluvia,Alto,54.42786876414147
46.40015464781476,79,10,1,Camion,Lluvia,Moderado,71.12164577620697
14.757845759601945,77,14,1,Moto,Lluvia,Alto,54.610946780551515
2.191482455141248,40,9,0,Moto,Soleado,Moderado,44.99590596444525
42.62814249945122,21,14,0,Camion,Lluvia,Moderado,41.817505649914294
9.678424290945498,66,12,1,Camion,Lluvia,Alto,55.11680844451272
47.0824706442928,146,14,1,Moto,Lluvia,Moderado,72.40489762444545
47.74250027412678,199,1,0,Moto,Lluvia,Moderado,86.16887159920114
45.82845512080198,10,21,0,Camion,Soleado,Moderado,46.60755482867577
19.147776412516774,185,12,0,Moto,Lluvia,Alto,71.9764146444525
1.757474209914504,142,11,1,Moto,Soleado,Moderado,58.27006766248202
46.48760956679855,44,22,0,Camion,Lluvia,Moderado,57.16664140669578
21.9810242675484,105,4,1,Camion,Lluvia,Moderado,61.24274605022445
48.46608614414981,64,11,0,Moto,Soleado,Moderado,50.684109914054854
48.21747887747449,171,14,0,Camion,Lluvia,Moderado,84.964045007475
42.79746441790064,195,12,0,Moto,Lluvia,Moderado,81.41846804909596
15.427995711409698,82,1,0,Moto,Lluvia,Moderado,54.717617916978455
19.869788701494446,51,19,0,Moto,Soleado,Alto,51.41842704706245
42.70569690442599,56,15,0,Moto,Lluvia,Moderado,54.48207622494241
16.529178252657605,171,14,1,Camion,Lluvia,Alto,68.11807751487717
9.405144587618542,152,20,1,Moto,Soleado,Alto,69.82556015790875
28.284261860459156,44,1,0,Moto,Soleado,Moderado,41.08448874481146
46.87158494487827,59,16,1,Moto,Lluvia,Alto,64.62740805040644
45.10546004707468,140,15,1,Moto,Lluvia,Moderado,71.04642844246516
28.942997444478882,140,4,1,Moto,Soleado,Alto,67.04748097719844
5.761648194767658,148,10,1,Moto,Lluvia,Moderado,55.9594725567867
41.145454108259417,151,12,0,Moto,Lluvia,Alto,74.94868645599144
49.5126486551089,144,5,0,Moto,Lluvia,Alto,76.46408224794449
7.864116746589677,118,16,0,Moto,Lluvia,Alto,48.402041840465716
26.4981529658241,128,0,0,Moto,Lluvia,Moderado,61.156012844556126
44.991280524469815,17,8,0,Moto,Soleado,Moderado,46.254465997991974
47.29766226995602,82,20,1,Moto,Soleado,Alto,74.14488894999469
45.15477140876814,14,17,1,Moto,Lluvia,Alto,44.692760924999586
45.42172011546845,81,10,0,Moto,Soleado,Moderado,57.725266666740495
18.615066409768005,124,14,0,Moto,Lluvia,Alto,69.21162266417542
15.486000468960175,16,1,0,Moto,Soleado,Moderado,46.558955766479194
40.658696618447166,42,19,0,Camion,Lluvia,Moderado,54.75024798448417
40.695556449279854,24,10,1,Camion,Lluvia,Alto,54.66217842857041
44.48654461042508,102,1,1,Moto,Lluvia,Moderado,70.1466562940652
45.748787075267096,162,4,1,Camion,Soleado,Moderado,78.64422459176447
26.05577754418595,98,12,1,Moto,Soleado,Moderado,64.20280254544714
25.57429844967278,144,5,0,Camion,Soleado,Moderado,69.80098794200499
40.11646476947198,162,6,0,Moto,Lluvia,Moderado,86.1878958586554
42.84824260811049,104,21,0,Camion,Soleado,Moderado,54.27428147184897
45.49647698562746,126,19,1,Moto,Lluvia,Moderado,65.0672054718091
49.99484080246895,199,2,0,Moto,Soleado,Alto,86.91596115840757
44.61026174906075,161,4,0,Camion,Lluvia,Moderado,81.09129892049494
17.561762685725256,68,20,0,Moto,Soleado,Alto,51.64858000548497
19.404564679457256,171,19,1,Camion,Lluvia,Moderado,75.46640417049544
5.605115052202581,64,2,0,Camion,Lluvia,Moderado,45.449656184579444
29.445726908812525,71,0,1,Moto,Soleado,Moderado,54.097104511096655
2.761171416040462,18,18,1,Moto,Soleado,Moderado,41.172481880800057
24.81440288849055,196,20,1,Moto,Lluvia,Moderado,71.96457027494994
27.589587100671256,114,12,0,Camion,Lluvia,Moderado,59.05004081606401
15.040521454285946,125,14,0,Moto,Soleado,Alto,56.81464404766542
29.950829767881526,127,21,0,Moto,Lluvia,Moderado,66.5496870488519
2.494512247014422,61,15,1,Moto,Lluvia,Moderado,41.40148644494042
2.840061248711506,75,4,1,Moto,Soleado,Moderado,54.96649095811045
41.407427472424255,107,16,0,Moto,Soleado,Alto,64.41225816451444
18.64944142915188,148,9,1,Camion,Soleado,Moderado,61.27276024048244
7.225965119942454,149,6,1,Moto,Soleado,Moderado,57.458472490442494
26.589919742685414,174,12,0,Camion,Lluvia,Moderado,68.54588674418894
48.72968410184194,192,12,0,Camion,Soleado,Moderado,87.48806826875462
11.575240447445416,81,21,1,Moto,Lluvia,Moderado,51.662894454718265
41.521644415141012,106,14,0,Camion,Soleado,Moderado,70.11066649925607
5.182025784694642,28,5,0,Moto,Lluvia,Moderado,41.24807488566584
4.5424044472617774,176,15,1,Moto,Soleado,Moderado,64.507561417941246
27.04647694684925,164,8,1,Moto,Lluvia,Alto,72.66044849622847
27.49112095889522,8,19,1,Camion,Soleado,Moderado,45.44744027649717
42.24406517441212,91,15,0,Camion,Soleado,Alto,66.04460848117281
46.578475452410415,150,20,0,Moto,Lluvia,Moderado,68.20821414752191
48.8167518946642,121,20,1,Moto,Lluvia,Moderado,68.42222771682541
26.29871706675857,152,11,1,Moto,Lluvia,Moderado,71.15604949705581
16.824867174121054,66,15,0,Camion,Soleado,Moderado,44.406408474298726
49.96412454466648,95,4,1,Moto,Soleado,Alto,71.01806748894877
14.270780411841647,64,24,0,Camion,Lluvia,Moderado,44.59465442120081
22.509599614576167,65,10,1,Camion,Lluvia,Moderado,55.211441148040115
4.844462685771041,125,0,0,Moto,Soleado,Moderado,49.78450905720198
2.242186427457418,14,9,0,Moto,Lluvia,Alto,26.84419486884699
48.169772419218425,25,10,0,Camion,Lluvia,Moderado,54.4088560420408
41.964025905098085,100,14,0,Camion,Lluvia,Moderado,58.841442447942494
45.1027460985912,105,2,1,Camion,Lluvia,Moderado,71.76284645014848
21.048694276299225,141,24,1,Camion,Lluvia,Moderado,69.87457411617477
9.491421684471444,144,14,0,Moto,Soleado,Moderado,54.40801968806902
8.665415090884215,65,10,0,Moto,Lluvia,Alto,57.45014570154922
14.261902010065171,182,8,0,Moto,Lluvia,Alto,79.67449648856185
27.912106570599904,19,1,1,Moto,Lluvia,Moderado,46.484451841640705
46.01520021240406,106,11,1,Camion,Soleado,Alto,64.42488052466414
44.44967145916884,54,19,1,Moto,Soleado,Alto,52.40065255498128
14.7167609504512,148,15,1,Moto,Lluvia,Moderado,59.026486028780266
47.78849875249651,144,24,0,Moto,Lluvia,Moderado,84.6271709700697
47.15694891809266,104,15,1,Camion,Lluvia,Moderado,62.452575546547785
28.164448574058644,174,20,0,Moto,Soleado,Moderado,74.96928946898699
40.97441656548426,157,0,1,Moto,Lluvia,Moderado,70.29054741719609
21.560404058961704,15,15,1,Moto,Lluvia,Moderado,42.471454850482405
14.148818485556715,48,5,1,Camion,Lluvia,Moderado,50.198005821028425
18.44266125491182,149,14,1,Camion,Lluvia,Alto,75.44478472748117
48.14445941275409,44,10,1,Camion,Lluvia,Alto,50.989842142186205
1.7052809428580476,164,0,0,Moto,Lluvia,Moderado,64.04111680470444
6.687559484848895,158,19,0,Moto,Lluvia,Moderado,64.95547649900628
4.2541294590658847,99,16,0,Camion,Lluvia,Moderado,54.748649054247165
2.9957114146295466,19,22,1,Moto,Soleado,Moderado,42.521824508547596
42.917568616549456,196,18,1,Moto,Lluvia,Alto,87.29508549449096
45.47924510962116,70,1,0,Moto,Lluvia,Moderado,48.994464645415444
24.244517625278944,115,14,1,Moto,Lluvia,Alto,77.65898752447462
5.7948748718990725,161,7,1,Moto,Lluvia,Moderado,64.44694656495227
25.089177880724787,96,22,0,Camion,Soleado,Alto,54.61416557085894
24.200116768247717,75,21,1,Camion,Lluvia,Moderado,55.8707445278442
9.486891625590744,150,5,1,Moto,Lluvia,Moderado,65.28457040462862
22.25874081266068,46,8,0,Camion,Lluvia,Moderado,48.698558115081045
20.526741985471297,151,4,1,Moto,Lluvia,Moderado,62.4478491544029
41.176654804558606,64,4,1,Camion,Lluvia,Alto,62.04992126411755
42.11958889251454,154,17,0,Moto,Lluvia,Moderado,76.64166922786866
4.219896478840181,188,21,0,Moto,Soleado,Moderado,68.8724262896529
19.45601811669709,94,14,1,Moto,Lluvia,Moderado,59.14557081477669
41.667145869997584,5,11,0,Camion,Soleado,Moderado,44.52055990054294
25.654676670424296,182,11,1,Camion,Lluvia,Alto,78.4745547471777
42.96800221822779,166,21,1,Moto,Soleado,Moderado,86.41707119842294
44.275987949428404,190,5,1,Moto,Lluvia,Alto,84.06922115494926
8.984786926990055,25,4,1,Moto,Lluvia,Alto,45.17864880984204
4.457868622621062,98,14,0,Camion,Lluvia,Moderado,54.415025540802686
42.47854464210946,12,22,0,Moto,Soleado,Alto,41.78494179218987
2.299054216549469,150,14,0,Moto,Lluvia,Alto,64.26252014784894
29.7040044824997,147,16,0,Moto,Lluvia,Moderado,77.0640157717185
47.07128182982292,84,2,1,Moto,Soleado,Moderado,62.411286044085644
29.19824471591807,29,9,0,Camion,Lluvia,Moderado,49.742024070470976
20.020426484119574,172,20,1,Moto,Lluvia,Moderado,76.72084472412966
42.5211227046754,109,21,1,Moto,Lluvia,Moderado,65.48875099940874
24.454491644084414,27,7,1,Camion,Lluvia,Moderado,44.16264119484572
27.745222676480814,55,8,1,Moto,Soleado,Alto,45.78527468582854
47.14177564004974,144,24,1,Moto,Lluvia,Alto,77.20475844418187
19.919029252247947,52,2,0,Moto,Lluvia,Alto,48.94164495624714
48.0984476274718,14,0,1,Camion,Soleado,Moderado,56.014464918522816
45.46218145584712,42,10,0,Camion,Soleado,Moderado,54.440968164240755
10.594765604675525,144,12,1,Moto,Soleado,Moderado,69.67404459045656
4.498704742884107,79,11,1,Camion,Soleado,Alto,47.7461844474608
5.9481220674949055,18,20,1,Moto,Lluvia,Alto,45.481195961222496
1.8928694569259468,50,6,1,Camion,Lluvia,Alto,40.58578446794149
5.627705077040491,2,1,1,Moto,Soleado,Moderado,46.91647491448424
44.467441897401486,87,0,0,Camion,Lluvia,Moderado,59.02409865182256
4.48824477455122,107,19,1,Moto,Lluvia,Moderado,58.02708198822545
16.629805884494405,141,2,0,Moto,Lluvia,Alto,54.76289462684452
42.498890247504274,196,4,0,Moto,Soleado,Moderado,84.17059146682684
2.1404248510554675,47,16,0,Moto,Lluvia,Moderado,40.92598174262474
40.908955646857855,89,17,0,Camion,Lluvia,Moderado,74.09566014084555
14.810884964896597,178,16,0,Camion,Lluvia,Alto,59.802671989098585
6.790076554461157,12,18,1,Moto,Soleado,Moderado,46.77025090487716
